Running with `allow_variable_horizon` set to True. Some algorithms are biased towards shorter or longer episodes, which may significantly confound results. Additionally, even unbiased algorithms can exploit the information leak from the termination condition, producing spuriously high performance. See https://imitation.readthedocs.io/en/latest/guide/variable_horizon.html for more information.
--------------------------------------
| mean/                   |          |
|    gen/time/fps         | 1.76e+05 |
|    gen/time/time_ela... | 8        |
|    gen/time/total_ti... | 1.57e+06 |
|    gen/train/actor_loss | -2.17    |
|    gen/train/critic_... | 0.0364   |
|    gen/train/ent_coef   | 0.00145  |
|    gen/train/ent_coe... | -0.23    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.56e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.953    |
|    disc/disc_entropy    | 0.0215   |
|    disc/disc_loss       | 0.0756   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.53e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 167      |
|    gen/rollout/ep_re... | 3.39     |
|    gen/time/episodes    | 9.17e+03 |
|    gen/time/fps         | 9.25e+05 |
|    gen/time/time_ela... | 10       |
|    gen/time/total_ti... | 1.57e+06 |
|    gen/train/actor_loss | -2.21    |
|    gen/train/critic_... | 0.0322   |
|    gen/train/ent_coef   | 0.00135  |
|    gen/train/ent_coe... | -0.952   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.56e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.038    |
|    disc/disc_loss       | 0.0143   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.53e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 168      |
|    gen/rollout/ep_re... | 3.3      |
|    gen/time/episodes    | 9.18e+03 |
|    gen/time/fps         | 1.1e+05  |
|    gen/time/time_ela... | 14       |
|    gen/time/total_ti... | 1.57e+06 |
|    gen/train/actor_loss | -2.18    |
|    gen/train/critic_... | 0.0291   |
|    gen/train/ent_coef   | 0.00122  |
|    gen/train/ent_coe... | -0.824   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.57e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0487   |
|    disc/disc_loss       | 0.029    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.53e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 169      |
|    gen/rollout/ep_re... | 3.11     |
|    gen/time/episodes    | 9.19e+03 |
|    gen/time/fps         | 2.15e+05 |
|    gen/time/time_ela... | 8.5      |
|    gen/time/total_ti... | 1.57e+06 |
|    gen/train/actor_loss | -2.1     |
|    gen/train/critic_... | 0.0266   |
|    gen/train/ent_coef   | 0.00109  |
|    gen/train/ent_coe... | -1       |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.57e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0461   |
|    disc/disc_loss       | 0.0168   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.54e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 169      |
|    gen/rollout/ep_re... | 2.9      |
|    gen/time/episodes    | 9.19e+03 |
|    gen/time/fps         | 1.81e+05 |
|    gen/time/time_ela... | 8        |
|    gen/time/total_ti... | 1.57e+06 |
|    gen/train/actor_loss | -1.98    |
|    gen/train/critic_... | 0.0237   |
|    gen/train/ent_coef   | 0.000977 |
|    gen/train/ent_coe... | -0.993   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.57e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0533   |
|    disc/disc_loss       | 0.022    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.54e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 168      |
|    gen/rollout/ep_re... | 2.77     |
|    gen/time/episodes    | 9.2e+03  |
|    gen/time/fps         | 2.76e+05 |
|    gen/time/time_ela... | 11       |
|    gen/time/total_ti... | 1.57e+06 |
|    gen/train/actor_loss | -1.86    |
|    gen/train/critic_... | 0.0224   |
|    gen/train/ent_coef   | 0.000891 |
|    gen/train/ent_coe... | -0.888   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.57e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0323   |
|    disc/disc_loss       | 0.0131   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.54e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 167      |
|    gen/rollout/ep_re... | 2.69     |
|    gen/time/episodes    | 9.2e+03  |
|    gen/time/fps         | 1.17e+05 |
|    gen/time/time_ela... | 13       |
|    gen/time/total_ti... | 1.57e+06 |
|    gen/train/actor_loss | -1.74    |
|    gen/train/critic_... | 0.0209   |
|    gen/train/ent_coef   | 0.000828 |
|    gen/train/ent_coe... | -0.605   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.57e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0348   |
|    disc/disc_loss       | 0.0122   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.54e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 168      |
|    gen/rollout/ep_re... | 2.53     |
|    gen/time/episodes    | 9.21e+03 |
|    gen/time/fps         | 2.51e+05 |
|    gen/time/time_ela... | 12.5     |
|    gen/time/total_ti... | 1.57e+06 |
|    gen/train/actor_loss | -1.63    |
|    gen/train/critic_... | 0.0199   |
|    gen/train/ent_coef   | 0.0008   |
|    gen/train/ent_coe... | -0.0808  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.57e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0313   |
|    disc/disc_loss       | 0.0124   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.54e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 168      |
|    gen/rollout/ep_re... | 2.46     |
|    gen/time/episodes    | 9.22e+03 |
|    gen/time/fps         | 1.34e+05 |
|    gen/time/time_ela... | 11       |
|    gen/time/total_ti... | 1.58e+06 |
|    gen/train/actor_loss | -1.54    |
|    gen/train/critic_... | 0.0198   |
|    gen/train/ent_coef   | 0.000795 |
|    gen/train/ent_coe... | -0.121   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.57e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.969    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.938    |
|    disc/disc_entropy    | 0.03     |
|    disc/disc_loss       | 0.0676   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.54e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 167      |
|    gen/rollout/ep_re... | 2.74     |
|    gen/time/episodes    | 9.22e+03 |
|    gen/time/fps         | 2.44e+05 |
|    gen/time/time_ela... | 11       |
|    gen/time/total_ti... | 1.58e+06 |
|    gen/train/actor_loss | -1.48    |
|    gen/train/critic_... | 0.0195   |
|    gen/train/ent_coef   | 0.000787 |
|    gen/train/ent_coe... | 0.139    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.57e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.02     |
|    disc/disc_loss       | 0.0159   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.54e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 172      |
|    gen/rollout/ep_re... | 3.19     |
|    gen/time/episodes    | 9.23e+03 |
|    gen/time/fps         | 1.22e+05 |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 1.58e+06 |
|    gen/train/actor_loss | -1.42    |
|    gen/train/critic_... | 0.0189   |
|    gen/train/ent_coef   | 0.000785 |
|    gen/train/ent_coe... | -0.142   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.57e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0225   |
|    disc/disc_loss       | 0.0117   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.54e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 175      |
|    gen/rollout/ep_re... | 3.32     |
|    gen/time/episodes    | 9.23e+03 |
|    gen/time/fps         | 2.02e+05 |
|    gen/time/time_ela... | 7        |
|    gen/time/total_ti... | 1.58e+06 |
|    gen/train/actor_loss | -1.38    |
|    gen/train/critic_... | 0.0183   |
|    gen/train/ent_coef   | 0.000778 |
|    gen/train/ent_coe... | -0.177   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.57e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0163   |
|    disc/disc_loss       | 0.00402  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.54e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 178      |
|    gen/rollout/ep_re... | 3.37     |
|    gen/time/episodes    | 9.24e+03 |
|    gen/time/fps         | 2.57e+05 |
|    gen/time/time_ela... | 11.5     |
|    gen/time/total_ti... | 1.58e+06 |
|    gen/train/actor_loss | -1.34    |
|    gen/train/critic_... | 0.0184   |
|    gen/train/ent_coef   | 0.000775 |
|    gen/train/ent_coe... | -0.0263  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.58e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0158   |
|    disc/disc_loss       | 0.00407  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.54e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 180      |
|    gen/rollout/ep_re... | 3.42     |
|    gen/time/episodes    | 9.24e+03 |
|    gen/time/fps         | 9.67e+04 |
|    gen/time/time_ela... | 16       |
|    gen/time/total_ti... | 1.58e+06 |
|    gen/train/actor_loss | -1.3     |
|    gen/train/critic_... | 0.0195   |
|    gen/train/ent_coef   | 0.000783 |
|    gen/train/ent_coe... | 0.535    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.58e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.953    |
|    disc/disc_entropy    | 0.022    |
|    disc/disc_loss       | 0.0547   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.54e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 182      |
|    gen/rollout/ep_re... | 3.6      |
|    gen/time/episodes    | 9.25e+03 |
|    gen/time/fps         | 1.41e+05 |
|    gen/time/time_ela... | 11       |
|    gen/time/total_ti... | 1.58e+06 |
|    gen/train/actor_loss | -1.29    |
|    gen/train/critic_... | 0.0205   |
|    gen/train/ent_coef   | 0.000901 |
|    gen/train/ent_coe... | 3.09     |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.58e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0191   |
|    disc/disc_loss       | 0.0153   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.55e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 183      |
|    gen/rollout/ep_re... | 3.78     |
|    gen/time/episodes    | 9.25e+03 |
|    gen/time/fps         | 2.37e+05 |
|    gen/time/time_ela... | 6        |
|    gen/time/total_ti... | 1.58e+06 |
|    gen/train/actor_loss | -1.33    |
|    gen/train/critic_... | 0.0231   |
|    gen/train/ent_coef   | 0.00109  |
|    gen/train/ent_coe... | 1.6      |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.58e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0186   |
|    disc/disc_loss       | 0.00469  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.55e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 183      |
|    gen/rollout/ep_re... | 3.82     |
|    gen/time/episodes    | 9.26e+03 |
|    gen/time/fps         | 6.55e+05 |
|    gen/time/time_ela... | 10       |
|    gen/time/total_ti... | 1.58e+06 |
|    gen/train/actor_loss | -1.45    |
|    gen/train/critic_... | 0.0252   |
|    gen/train/ent_coef   | 0.00125  |
|    gen/train/ent_coe... | 1.34     |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.58e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0243   |
|    disc/disc_loss       | 0.0164   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.55e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 184      |
|    gen/rollout/ep_re... | 4        |
|    gen/time/episodes    | 9.26e+03 |
|    gen/time/fps         | 1.11e+05 |
|    gen/time/time_ela... | 14       |
|    gen/time/total_ti... | 1.58e+06 |
|    gen/train/actor_loss | -1.63    |
|    gen/train/critic_... | 0.0243   |
|    gen/train/ent_coef   | 0.00136  |
|    gen/train/ent_coe... | 0.108    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.58e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0218   |
|    disc/disc_loss       | 0.00518  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.55e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 184      |
|    gen/rollout/ep_re... | 4.05     |
|    gen/time/episodes    | 9.27e+03 |
|    gen/time/fps         | 1.98e+05 |
|    gen/time/time_ela... | 8        |
|    gen/time/total_ti... | 1.59e+06 |
|    gen/train/actor_loss | -1.8     |
|    gen/train/critic_... | 0.0216   |
|    gen/train/ent_coef   | 0.00129  |
|    gen/train/ent_coe... | -0.666   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.58e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0212   |
|    disc/disc_loss       | 0.00592  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.55e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 186      |
|    gen/rollout/ep_re... | 3.91     |
|    gen/time/episodes    | 9.27e+03 |
|    gen/time/fps         | 2.32e+05 |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 1.59e+06 |
|    gen/train/actor_loss | -1.89    |
|    gen/train/critic_... | 0.0193   |
|    gen/train/ent_coef   | 0.00114  |
|    gen/train/ent_coe... | -1.31    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.58e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0228   |
|    disc/disc_loss       | 0.0847   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.55e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 186      |
|    gen/rollout/ep_re... | 3.97     |
|    gen/time/episodes    | 9.28e+03 |
|    gen/time/fps         | 1.06e+05 |
|    gen/time/time_ela... | 14       |
|    gen/time/total_ti... | 1.59e+06 |
|    gen/train/actor_loss | -1.88    |
|    gen/train/critic_... | 0.0165   |
|    gen/train/ent_coef   | 0.000964 |
|    gen/train/ent_coe... | -1.54    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.58e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0127   |
|    disc/disc_loss       | 0.00223  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.55e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 187      |
|    gen/rollout/ep_re... | 4.34     |
|    gen/time/episodes    | 9.28e+03 |
|    gen/time/fps         | 1.4e+05  |
|    gen/time/time_ela... | 11       |
|    gen/time/total_ti... | 1.59e+06 |
|    gen/train/actor_loss | -1.8     |
|    gen/train/critic_... | 0.0144   |
|    gen/train/ent_coef   | 0.000816 |
|    gen/train/ent_coe... | -1.37    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.58e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0172   |
|    disc/disc_loss       | 0.00668  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.55e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 192      |
|    gen/rollout/ep_re... | 4.66     |
|    gen/time/episodes    | 9.29e+03 |
|    gen/time/fps         | 2.39e+05 |
|    gen/time/time_ela... | 6        |
|    gen/time/total_ti... | 1.59e+06 |
|    gen/train/actor_loss | -1.68    |
|    gen/train/critic_... | 0.0128   |
|    gen/train/ent_coef   | 0.000726 |
|    gen/train/ent_coe... | -0.648   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.59e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.0336   |
|    disc/disc_loss       | 0.0234   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.55e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 192      |
|    gen/rollout/ep_re... | 4.98     |
|    gen/time/episodes    | 9.29e+03 |
|    gen/time/fps         | 4.25e+05 |
|    gen/time/time_ela... | 9.5      |
|    gen/time/total_ti... | 1.59e+06 |
|    gen/train/actor_loss | -1.55    |
|    gen/train/critic_... | 0.0115   |
|    gen/train/ent_coef   | 0.000662 |
|    gen/train/ent_coe... | -0.697   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.59e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.953    |
|    disc/disc_entropy    | 0.0549   |
|    disc/disc_loss       | 0.0832   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.56e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 193      |
|    gen/rollout/ep_re... | 5.49     |
|    gen/time/episodes    | 9.3e+03  |
|    gen/time/fps         | 1.23e+05 |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 1.59e+06 |
|    gen/train/actor_loss | -1.43    |
|    gen/train/critic_... | 0.0106   |
|    gen/train/ent_coef   | 0.000637 |
|    gen/train/ent_coe... | -0.329   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.59e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.08     |
|    disc/disc_loss       | 0.0624   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.56e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 194      |
|    gen/rollout/ep_re... | 6.75     |
|    gen/time/episodes    | 9.3e+03  |
|    gen/time/fps         | 1.72e+05 |
|    gen/time/time_ela... | 9        |
|    gen/time/total_ti... | 1.59e+06 |
|    gen/train/actor_loss | -1.32    |
|    gen/train/critic_... | 0.01     |
|    gen/train/ent_coef   | 0.000613 |
|    gen/train/ent_coe... | -0.158   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.59e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.0519   |
|    disc/disc_loss       | 0.0526   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.56e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 195      |
|    gen/rollout/ep_re... | 7.66     |
|    gen/time/episodes    | 9.31e+03 |
|    gen/time/fps         | 3.32e+05 |
|    gen/time/time_ela... | 4        |
|    gen/time/total_ti... | 1.59e+06 |
|    gen/train/actor_loss | -1.23    |
|    gen/train/critic_... | 0.00988  |
|    gen/train/ent_coef   | 0.000608 |
|    gen/train/ent_coe... | -0.19    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.59e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0419   |
|    disc/disc_loss       | 0.0207   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.56e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 196      |
|    gen/rollout/ep_re... | 7.94     |
|    gen/time/episodes    | 9.31e+03 |
|    gen/time/fps         | 1.29e+07 |
|    gen/time/time_ela... | 8        |
|    gen/time/total_ti... | 1.59e+06 |
|    gen/train/actor_loss | -1.14    |
|    gen/train/critic_... | 0.00979  |
|    gen/train/ent_coef   | 0.000589 |
|    gen/train/ent_coe... | -0.136   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.59e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.953    |
|    disc/disc_entropy    | 0.0567   |
|    disc/disc_loss       | 0.042    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.56e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 7.89     |
|    gen/time/episodes    | 9.32e+03 |
|    gen/time/fps         | 1.23e+05 |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 1.6e+06  |
|    gen/train/actor_loss | -1.07    |
|    gen/train/critic_... | 0.00924  |
|    gen/train/ent_coef   | 0.000586 |
|    gen/train/ent_coe... | -0.158   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.59e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0746   |
|    disc/disc_loss       | 0.0469   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.56e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 7.76     |
|    gen/time/episodes    | 9.33e+03 |
|    gen/time/fps         | 2.27e+05 |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 1.6e+06  |
|    gen/train/actor_loss | -1.01    |
|    gen/train/critic_... | 0.00931  |
|    gen/train/ent_coef   | 0.000567 |
|    gen/train/ent_coe... | -0.0805  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.59e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.945    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.906    |
|    disc/disc_entropy    | 0.109    |
|    disc/disc_loss       | 0.186    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.56e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 195      |
|    gen/rollout/ep_re... | 8.27     |
|    gen/time/episodes    | 9.33e+03 |
|    gen/time/fps         | 1.44e+05 |
|    gen/time/time_ela... | 11       |
|    gen/time/total_ti... | 1.6e+06  |
|    gen/train/actor_loss | -0.964   |
|    gen/train/critic_... | 0.00932  |
|    gen/train/ent_coef   | 0.000561 |
|    gen/train/ent_coe... | -0.229   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.59e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0628   |
|    disc/disc_loss       | 0.0371   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.56e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
