Running with `allow_variable_horizon` set to True. Some algorithms are biased towards shorter or longer episodes, which may significantly confound results. Additionally, even unbiased algorithms can exploit the information leak from the termination condition, producing spuriously high performance. See https://imitation.readthedocs.io/en/latest/guide/variable_horizon.html for more information.
--------------------------------------
| mean/                   |          |
|    gen/rollout/ep_re... | 0.228    |
|    gen/time/episodes    | 9.77e+03 |
|    gen/time/fps         | 1.94e+06 |
|    gen/time/time_ela... | 9.5      |
|    gen/time/total_ti... | 1.82e+06 |
|    gen/train/actor_loss | -207     |
|    gen/train/critic_... | 513      |
|    gen/train/ent_coef   | 0.0835   |
|    gen/train/ent_coe... | 0.0637   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.82e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00154  |
|    disc/disc_loss       | 0.00022  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.78e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.23     |
|    gen/time/episodes    | 9.78e+03 |
|    gen/time/fps         | 1.3e+05  |
|    gen/time/time_ela... | 14       |
|    gen/time/total_ti... | 1.83e+06 |
|    gen/train/actor_loss | -207     |
|    gen/train/critic_... | 510      |
|    gen/train/ent_coef   | 0.0861   |
|    gen/train/ent_coe... | 0.015    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.82e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.000658 |
|    disc/disc_loss       | 7.25e-05 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.78e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.232    |
|    gen/time/episodes    | 9.78e+03 |
|    gen/time/fps         | 2.19e+05 |
|    gen/time/time_ela... | 8        |
|    gen/time/total_ti... | 1.83e+06 |
|    gen/train/actor_loss | -208     |
|    gen/train/critic_... | 535      |
|    gen/train/ent_coef   | 0.0878   |
|    gen/train/ent_coe... | 0.193    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.82e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00214  |
|    disc/disc_loss       | 0.000352 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.78e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.233    |
|    gen/time/episodes    | 9.79e+03 |
|    gen/time/fps         | 3.12e+05 |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 1.83e+06 |
|    gen/train/actor_loss | -210     |
|    gen/train/critic_... | 531      |
|    gen/train/ent_coef   | 0.0887   |
|    gen/train/ent_coe... | 0.0941   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.82e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00134  |
|    disc/disc_loss       | 0.000182 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.79e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.231    |
|    gen/time/episodes    | 9.79e+03 |
|    gen/time/fps         | 1.11e+05 |
|    gen/time/time_ela... | 16       |
|    gen/time/total_ti... | 1.83e+06 |
|    gen/train/actor_loss | -210     |
|    gen/train/critic_... | 534      |
|    gen/train/ent_coef   | 0.0886   |
|    gen/train/ent_coe... | -0.189   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.82e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00126  |
|    disc/disc_loss       | 0.000159 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.79e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.23     |
|    gen/time/episodes    | 9.8e+03  |
|    gen/time/fps         | 1.6e+05  |
|    gen/time/time_ela... | 11       |
|    gen/time/total_ti... | 1.83e+06 |
|    gen/train/actor_loss | -211     |
|    gen/train/critic_... | 542      |
|    gen/train/ent_coef   | 0.0878   |
|    gen/train/ent_coe... | 0.102    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.83e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00104  |
|    disc/disc_loss       | 0.000145 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.79e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.23     |
|    gen/time/episodes    | 9.8e+03  |
|    gen/time/fps         | 2.97e+05 |
|    gen/time/time_ela... | 6        |
|    gen/time/total_ti... | 1.83e+06 |
|    gen/train/actor_loss | -212     |
|    gen/train/critic_... | 551      |
|    gen/train/ent_coef   | 0.0884   |
|    gen/train/ent_coe... | -0.112   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.83e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00121  |
|    disc/disc_loss       | 0.000163 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.79e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.231    |
|    gen/time/episodes    | 9.81e+03 |
|    gen/time/fps         | 7.72e+05 |
|    gen/time/time_ela... | 10.5     |
|    gen/time/total_ti... | 1.83e+06 |
|    gen/train/actor_loss | -212     |
|    gen/train/critic_... | 518      |
|    gen/train/ent_coef   | 0.0884   |
|    gen/train/ent_coe... | 0.208    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.83e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00367  |
|    disc/disc_loss       | 0.000857 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.79e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.225    |
|    gen/time/episodes    | 9.81e+03 |
|    gen/time/fps         | 1.28e+05 |
|    gen/time/time_ela... | 14       |
|    gen/time/total_ti... | 1.83e+06 |
|    gen/train/actor_loss | -213     |
|    gen/train/critic_... | 520      |
|    gen/train/ent_coef   | 0.0888   |
|    gen/train/ent_coe... | -0.166   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.83e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00465  |
|    disc/disc_loss       | 0.000938 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.79e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.221    |
|    gen/time/episodes    | 9.82e+03 |
|    gen/time/fps         | 1.91e+05 |
|    gen/time/time_ela... | 9        |
|    gen/time/total_ti... | 1.83e+06 |
|    gen/train/actor_loss | -212     |
|    gen/train/critic_... | 535      |
|    gen/train/ent_coef   | 0.0899   |
|    gen/train/ent_coe... | -0.0873  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.83e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00205  |
|    disc/disc_loss       | 0.000393 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.79e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.213    |
|    gen/time/episodes    | 9.82e+03 |
|    gen/time/fps         | 2.66e+05 |
|    gen/time/time_ela... | 13       |
|    gen/time/total_ti... | 1.83e+06 |
|    gen/train/actor_loss | -213     |
|    gen/train/critic_... | 542      |
|    gen/train/ent_coef   | 0.0892   |
|    gen/train/ent_coe... | 0.2      |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.83e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00101  |
|    disc/disc_loss       | 0.000136 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.79e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.207    |
|    gen/time/episodes    | 9.83e+03 |
|    gen/time/fps         | 1.02e+05 |
|    gen/time/time_ela... | 18       |
|    gen/time/total_ti... | 1.84e+06 |
|    gen/train/actor_loss | -213     |
|    gen/train/critic_... | 548      |
|    gen/train/ent_coef   | 0.088    |
|    gen/train/ent_coe... | -0.0972  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.83e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00552  |
|    disc/disc_loss       | 0.0109   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.79e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.213    |
|    gen/time/episodes    | 9.83e+03 |
|    gen/time/fps         | 1.44e+05 |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 1.84e+06 |
|    gen/train/actor_loss | -214     |
|    gen/train/critic_... | 552      |
|    gen/train/ent_coef   | 0.0875   |
|    gen/train/ent_coe... | -0.0509  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.83e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00366  |
|    disc/disc_loss       | 0.000602 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.8e+03  |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.138    |
|    gen/time/episodes    | 9.84e+03 |
|    gen/time/fps         | 2.62e+05 |
|    gen/time/time_ela... | 7        |
|    gen/time/total_ti... | 1.84e+06 |
|    gen/train/actor_loss | -215     |
|    gen/train/critic_... | 556      |
|    gen/train/ent_coef   | 0.088    |
|    gen/train/ent_coe... | 0.0381   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.83e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00601  |
|    disc/disc_loss       | 0.00187  |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.8e+03  |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0654   |
|    gen/time/episodes    | 9.84e+03 |
|    gen/time/fps         | 5.52e+05 |
|    gen/time/time_ela... | 10.5     |
|    gen/time/total_ti... | 1.84e+06 |
|    gen/train/actor_loss | -217     |
|    gen/train/critic_... | 562      |
|    gen/train/ent_coef   | 0.0878   |
|    gen/train/ent_coe... | -0.0327  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.83e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.000685 |
|    disc/disc_loss       | 7.97e-05 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.8e+03  |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0658   |
|    gen/time/episodes    | 9.85e+03 |
|    gen/time/fps         | 1.19e+05 |
|    gen/time/time_ela... | 15       |
|    gen/time/total_ti... | 1.84e+06 |
|    gen/train/actor_loss | -217     |
|    gen/train/critic_... | 580      |
|    gen/train/ent_coef   | 0.0908   |
|    gen/train/ent_coe... | 0.27     |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.84e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00242  |
|    disc/disc_loss       | 0.000382 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.8e+03  |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0641   |
|    gen/time/episodes    | 9.85e+03 |
|    gen/time/fps         | 1.79e+05 |
|    gen/time/time_ela... | 10       |
|    gen/time/total_ti... | 1.84e+06 |
|    gen/train/actor_loss | -217     |
|    gen/train/critic_... | 571      |
|    gen/train/ent_coef   | 0.0917   |
|    gen/train/ent_coe... | 0.0977   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.84e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0012   |
|    disc/disc_loss       | 0.000153 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.8e+03  |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0638   |
|    gen/time/episodes    | 9.86e+03 |
|    gen/time/fps         | 2.27e+05 |
|    gen/time/time_ela... | 13.5     |
|    gen/time/total_ti... | 1.84e+06 |
|    gen/train/actor_loss | -218     |
|    gen/train/critic_... | 559      |
|    gen/train/ent_coef   | 0.0921   |
|    gen/train/ent_coe... | -0.185   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.84e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00143  |
|    disc/disc_loss       | 0.000189 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.8e+03  |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0631   |
|    gen/time/episodes    | 9.86e+03 |
|    gen/time/fps         | 1.01e+05 |
|    gen/time/time_ela... | 18       |
|    gen/time/total_ti... | 1.84e+06 |
|    gen/train/actor_loss | -219     |
|    gen/train/critic_... | 577      |
|    gen/train/ent_coef   | 0.09     |
|    gen/train/ent_coe... | -0.00286 |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.84e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.000921 |
|    disc/disc_loss       | 0.000103 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.8e+03  |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0646   |
|    gen/time/episodes    | 9.87e+03 |
|    gen/time/fps         | 1.42e+05 |
|    gen/time/time_ela... | 13       |
|    gen/time/total_ti... | 1.84e+06 |
|    gen/train/actor_loss | -221     |
|    gen/train/critic_... | 589      |
|    gen/train/ent_coef   | 0.0913   |
|    gen/train/ent_coe... | -0.0211  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.84e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00129  |
|    disc/disc_loss       | 0.000162 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.8e+03  |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0638   |
|    gen/time/episodes    | 9.87e+03 |
|    gen/time/fps         | 2.36e+05 |
|    gen/time/time_ela... | 7        |
|    gen/time/total_ti... | 1.84e+06 |
|    gen/train/actor_loss | -222     |
|    gen/train/critic_... | 578      |
|    gen/train/ent_coef   | 0.089    |
|    gen/train/ent_coe... | -0.0498  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.84e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00411  |
|    disc/disc_loss       | 0.000899 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.8e+03  |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0607   |
|    gen/time/episodes    | 9.88e+03 |
|    gen/time/fps         | 3.98e+05 |
|    gen/time/time_ela... | 11       |
|    gen/time/total_ti... | 1.85e+06 |
|    gen/train/actor_loss | -223     |
|    gen/train/critic_... | 587      |
|    gen/train/ent_coef   | 0.0908   |
|    gen/train/ent_coe... | 0.21     |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.84e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00132  |
|    disc/disc_loss       | 0.000182 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.8e+03  |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0597   |
|    gen/time/episodes    | 9.88e+03 |
|    gen/time/fps         | 1.19e+05 |
|    gen/time/time_ela... | 15       |
|    gen/time/total_ti... | 1.85e+06 |
|    gen/train/actor_loss | -224     |
|    gen/train/critic_... | 589      |
|    gen/train/ent_coef   | 0.0931   |
|    gen/train/ent_coe... | 0.0129   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.84e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00175  |
|    disc/disc_loss       | 0.000243 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.80e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0608   |
|    gen/time/episodes    | 9.89e+03 |
|    gen/time/fps         | 1.71e+05 |
|    gen/time/time_ela... | 10       |
|    gen/time/total_ti... | 1.85e+06 |
|    gen/train/actor_loss | -225     |
|    gen/train/critic_... | 634      |
|    gen/train/ent_coef   | 0.0921   |
|    gen/train/ent_coe... | -0.0407  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.84e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.000725 |
|    disc/disc_loss       | 8.86e-05 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.81e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0613   |
|    gen/time/episodes    | 9.89e+03 |
|    gen/time/fps         | 3.22e+05 |
|    gen/time/time_ela... | 5        |
|    gen/time/total_ti... | 1.85e+06 |
|    gen/train/actor_loss | -225     |
|    gen/train/critic_... | 598      |
|    gen/train/ent_coef   | 0.0924   |
|    gen/train/ent_coe... | 0.15     |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.84e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.000766 |
|    disc/disc_loss       | 9.32e-05 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.81e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0634   |
|    gen/time/episodes    | 9.9e+03  |
|    gen/time/fps         | 2.06e+06 |
|    gen/time/time_ela... | 9        |
|    gen/time/total_ti... | 1.85e+06 |
|    gen/train/actor_loss | -227     |
|    gen/train/critic_... | 623      |
|    gen/train/ent_coef   | 0.0945   |
|    gen/train/ent_coe... | 0.0447   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.85e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00177  |
|    disc/disc_loss       | 0.000303 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.81e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0643   |
|    gen/time/episodes    | 9.9e+03  |
|    gen/time/fps         | 1.35e+05 |
|    gen/time/time_ela... | 13       |
|    gen/time/total_ti... | 1.85e+06 |
|    gen/train/actor_loss | -227     |
|    gen/train/critic_... | 604      |
|    gen/train/ent_coef   | 0.094    |
|    gen/train/ent_coe... | -0.0772  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.85e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.000936 |
|    disc/disc_loss       | 0.000111 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.81e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0617   |
|    gen/time/episodes    | 9.91e+03 |
|    gen/time/fps         | 2.24e+05 |
|    gen/time/time_ela... | 8        |
|    gen/time/total_ti... | 1.85e+06 |
|    gen/train/actor_loss | -227     |
|    gen/train/critic_... | 612      |
|    gen/train/ent_coef   | 0.0943   |
|    gen/train/ent_coe... | -0.137   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.85e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00153  |
|    disc/disc_loss       | 0.000221 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.81e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0639   |
|    gen/time/episodes    | 9.91e+03 |
|    gen/time/fps         | 3.04e+05 |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 1.85e+06 |
|    gen/train/actor_loss | -227     |
|    gen/train/critic_... | 607      |
|    gen/train/ent_coef   | 0.0927   |
|    gen/train/ent_coe... | 0.0971   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.85e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00139  |
|    disc/disc_loss       | 0.000193 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.81e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0668   |
|    gen/time/episodes    | 9.92e+03 |
|    gen/time/fps         | 1.13e+05 |
|    gen/time/time_ela... | 16       |
|    gen/time/total_ti... | 1.85e+06 |
|    gen/train/actor_loss | -226     |
|    gen/train/critic_... | 610      |
|    gen/train/ent_coef   | 0.0931   |
|    gen/train/ent_coe... | -0.00747 |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.85e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.000906 |
|    disc/disc_loss       | 0.000121 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.81e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0659   |
|    gen/time/episodes    | 9.92e+03 |
|    gen/time/fps         | 1.65e+05 |
|    gen/time/time_ela... | 11       |
|    gen/time/total_ti... | 1.85e+06 |
|    gen/train/actor_loss | -227     |
|    gen/train/critic_... | 603      |
|    gen/train/ent_coef   | 0.0934   |
|    gen/train/ent_coe... | 0.126    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.85e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.00197  |
|    disc/disc_loss       | 0.000278 |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 1.81e+03 |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 0.0633   |
|    gen/time/episodes    | 9.93e+03 |
|    gen/time/fps         | 2.92e+05 |
|    gen/time/time_ela... | 6        |
|    gen/time/total_ti... | 1.86e+06 |
|    gen/train/actor_loss | -228     |
