Running with `allow_variable_horizon` set to True. Some algorithms are biased towards shorter or longer episodes, which may significantly confound results. Additionally, even unbiased algorithms can exploit the information leak from the termination condition, producing spuriously high performance. See https://imitation.readthedocs.io/en/latest/guide/variable_horizon.html for more information.
--------------------------------------
| mean/                   |          |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.51e+06 |
--------------------------------------
---------------------------------------
| mean/                   |           |
|    disc/disc_acc        | 0.951     |
|    disc/disc_acc_expert | 0.992     |
|    disc/disc_acc_gen    | 0.91      |
|    disc/disc_entropy    | 0.0755    |
|    disc/disc_loss       | 0.132     |
|    disc/disc_proport... | 0.5       |
|    disc/global_step     | 297       |
|    disc/n_expert        | 128       |
|    disc/n_generated     | 128       |
|    gen/rollout/ep_le... | 199       |
|    gen/rollout/ep_re... | 20.1      |
|    gen/time/episodes    | 7.7e+03   |
|    gen/time/fps         | 3.81e+04  |
|    gen/time/time_ela... | 57.2      |
|    gen/time/total_ti... | 1.52e+06  |
|    gen/train/actor_loss | -0.377    |
|    gen/train/critic_... | 0.0026    |
|    gen/train/ent_coef   | 0.000297  |
|    gen/train/ent_coe... | -0.000447 |
|    gen/train/learnin... | 0.0003    |
|    gen/train/n_updates  | 1.51e+06  |
---------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.951    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.902    |
|    disc/disc_entropy    | 0.106    |
|    disc/disc_loss       | 0.12     |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 298      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 197      |
|    gen/rollout/ep_re... | 23.6     |
|    gen/time/episodes    | 7.73e+03 |
|    gen/time/fps         | 5.96e+04 |
|    gen/time/time_ela... | 54.6     |
|    gen/time/total_ti... | 1.52e+06 |
|    gen/train/actor_loss | -0.379   |
|    gen/train/critic_... | 0.00272  |
|    gen/train/ent_coef   | 0.000299 |
|    gen/train/ent_coe... | 0.087    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.52e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.959    |
|    disc/disc_acc_expert | 0.996    |
|    disc/disc_acc_gen    | 0.922    |
|    disc/disc_entropy    | 0.126    |
|    disc/disc_loss       | 0.0972   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 299      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 195      |
|    gen/rollout/ep_re... | 25.7     |
|    gen/time/episodes    | 7.75e+03 |
|    gen/time/fps         | 5.09e+04 |
|    gen/time/time_ela... | 51.2     |
|    gen/time/total_ti... | 1.53e+06 |
|    gen/train/actor_loss | -0.389   |
|    gen/train/critic_... | 0.00278  |
|    gen/train/ent_coef   | 0.000305 |
|    gen/train/ent_coe... | 0.0396   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.52e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.975    |
|    disc/disc_acc_expert | 0.961    |
|    disc/disc_acc_gen    | 0.988    |
|    disc/disc_entropy    | 0.13     |
|    disc/disc_loss       | 0.079    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 300      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 194      |
|    gen/rollout/ep_re... | 25.6     |
|    gen/time/episodes    | 7.78e+03 |
|    gen/time/fps         | 1.51e+05 |
|    gen/time/time_ela... | 53       |
|    gen/time/total_ti... | 1.53e+06 |
|    gen/train/actor_loss | -0.401   |
|    gen/train/critic_... | 0.00289  |
|    gen/train/ent_coef   | 0.000314 |
|    gen/train/ent_coe... | 0.0685   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.53e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.973    |
|    disc/disc_acc_expert | 0.965    |
|    disc/disc_acc_gen    | 0.98     |
|    disc/disc_entropy    | 0.13     |
|    disc/disc_loss       | 0.0811   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 301      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 193      |
|    gen/rollout/ep_re... | 23.5     |
|    gen/time/episodes    | 7.81e+03 |
|    gen/time/fps         | 6.38e+04 |
|    gen/time/time_ela... | 56.9     |
|    gen/time/total_ti... | 1.54e+06 |
|    gen/train/actor_loss | -0.413   |
|    gen/train/critic_... | 0.00321  |
|    gen/train/ent_coef   | 0.000324 |
|    gen/train/ent_coe... | 0.0834   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.53e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.979    |
|    disc/disc_acc_expert | 0.973    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.11     |
|    disc/disc_loss       | 0.0843   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 302      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 196      |
|    gen/rollout/ep_re... | 17.5     |
|    gen/time/episodes    | 7.83e+03 |
|    gen/time/fps         | 3.52e+04 |
|    gen/time/time_ela... | 65.5     |
|    gen/time/total_ti... | 1.54e+06 |
|    gen/train/actor_loss | -0.441   |
|    gen/train/critic_... | 0.0035   |
|    gen/train/ent_coef   | 0.000352 |
|    gen/train/ent_coe... | 0.192    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.54e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.98     |
|    disc/disc_acc_expert | 0.977    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.121    |
|    disc/disc_loss       | 0.0693   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 303      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 195      |
|    gen/rollout/ep_re... | 11.5     |
|    gen/time/episodes    | 7.86e+03 |
|    gen/time/fps         | 6.41e+04 |
|    gen/time/time_ela... | 62.3     |
|    gen/time/total_ti... | 1.55e+06 |
|    gen/train/actor_loss | -0.46    |
|    gen/train/critic_... | 0.00289  |
|    gen/train/ent_coef   | 0.000339 |
|    gen/train/ent_coe... | -0.4     |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.54e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.986    |
|    disc/disc_acc_expert | 0.996    |
|    disc/disc_acc_gen    | 0.977    |
|    disc/disc_entropy    | 0.11     |
|    disc/disc_loss       | 0.0558   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 304      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 194      |
|    gen/rollout/ep_re... | 9.24     |
|    gen/time/episodes    | 7.89e+03 |
|    gen/time/fps         | 4.13e+04 |
|    gen/time/time_ela... | 57.8     |
|    gen/time/total_ti... | 1.55e+06 |
|    gen/train/actor_loss | -0.42    |
|    gen/train/critic_... | 0.00263  |
|    gen/train/ent_coef   | 0.000292 |
|    gen/train/ent_coe... | -0.14    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.55e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.98     |
|    disc/disc_acc_expert | 0.996    |
|    disc/disc_acc_gen    | 0.965    |
|    disc/disc_entropy    | 0.109    |
|    disc/disc_loss       | 0.063    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 305      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 195      |
|    gen/rollout/ep_re... | 10       |
|    gen/time/episodes    | 7.91e+03 |
|    gen/time/fps         | 1.11e+05 |
|    gen/time/time_ela... | 54.1     |
|    gen/time/total_ti... | 1.56e+06 |
|    gen/train/actor_loss | -0.38    |
|    gen/train/critic_... | 0.00263  |
|    gen/train/ent_coef   | 0.000285 |
|    gen/train/ent_coe... | 0.00599  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.56e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.949    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.914    |
|    disc/disc_entropy    | 0.131    |
|    disc/disc_loss       | 0.128    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 306      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 192      |
|    gen/rollout/ep_re... | 14.2     |
|    gen/time/episodes    | 7.94e+03 |
|    gen/time/fps         | 5.65e+04 |
|    gen/time/time_ela... | 55.7     |
|    gen/time/total_ti... | 1.56e+06 |
|    gen/train/actor_loss | -0.364   |
|    gen/train/critic_... | 0.00254  |
|    gen/train/ent_coef   | 0.000286 |
|    gen/train/ent_coe... | -0.00273 |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.56e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.103    |
|    disc/disc_loss       | 0.0604   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 307      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 192      |
|    gen/rollout/ep_re... | 17.1     |
|    gen/time/episodes    | 7.97e+03 |
|    gen/time/fps         | 4.88e+04 |
|    gen/time/time_ela... | 53       |
|    gen/time/total_ti... | 1.57e+06 |
|    gen/train/actor_loss | -0.363   |
|    gen/train/critic_... | 0.00264  |
|    gen/train/ent_coef   | 0.000289 |
|    gen/train/ent_coe... | 0.0723   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.57e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.953    |
|    disc/disc_acc_expert | 0.988    |
|    disc/disc_acc_gen    | 0.918    |
|    disc/disc_entropy    | 0.132    |
|    disc/disc_loss       | 0.123    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 308      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 191      |
|    gen/rollout/ep_re... | 18.2     |
|    gen/time/episodes    | 7.99e+03 |
|    gen/time/fps         | 1.33e+05 |
|    gen/time/time_ela... | 51.7     |
|    gen/time/total_ti... | 1.57e+06 |
|    gen/train/actor_loss | -0.362   |
|    gen/train/critic_... | 0.00271  |
|    gen/train/ent_coef   | 0.000289 |
|    gen/train/ent_coe... | -0.0566  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.57e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.967    |
|    disc/disc_acc_expert | 0.977    |
|    disc/disc_acc_gen    | 0.957    |
|    disc/disc_entropy    | 0.135    |
|    disc/disc_loss       | 0.0892   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 309      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 189      |
|    gen/rollout/ep_re... | 19.7     |
|    gen/time/episodes    | 8.02e+03 |
|    gen/time/fps         | 1.57e+05 |
|    gen/time/time_ela... | 52       |
|    gen/time/total_ti... | 1.58e+06 |
|    gen/train/actor_loss | -0.361   |
|    gen/train/critic_... | 0.00298  |
|    gen/train/ent_coef   | 0.000295 |
|    gen/train/ent_coe... | 0.151    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.58e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.104    |
|    disc/disc_loss       | 0.0435   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 310      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 192      |
|    gen/rollout/ep_re... | 16.3     |
|    gen/time/episodes    | 8.05e+03 |
|    gen/time/fps         | 5.27e+04 |
|    gen/time/time_ela... | 55.5     |
|    gen/time/total_ti... | 1.58e+06 |
|    gen/train/actor_loss | -0.371   |
|    gen/train/critic_... | 0.00336  |
|    gen/train/ent_coef   | 0.000312 |
|    gen/train/ent_coe... | 0.0614   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.58e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.977    |
|    disc/disc_acc_gen    | 0.992    |
|    disc/disc_entropy    | 0.104    |
|    disc/disc_loss       | 0.0541   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 311      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 193      |
|    gen/rollout/ep_re... | 13.1     |
|    gen/time/episodes    | 8.07e+03 |
|    gen/time/fps         | 1.24e+05 |
|    gen/time/time_ela... | 58.9     |
|    gen/time/total_ti... | 1.59e+06 |
|    gen/train/actor_loss | -0.378   |
|    gen/train/critic_... | 0.00332  |
|    gen/train/ent_coef   | 0.000314 |
|    gen/train/ent_coe... | -0.0335  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.59e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.988    |
|    disc/disc_acc_gen    | 0.98     |
|    disc/disc_entropy    | 0.109    |
|    disc/disc_loss       | 0.0553   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 312      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 195      |
|    gen/rollout/ep_re... | 9.75     |
|    gen/time/episodes    | 8.1e+03  |
|    gen/time/fps         | 4.36e+04 |
|    gen/time/time_ela... | 64.4     |
|    gen/time/total_ti... | 1.6e+06  |
|    gen/train/actor_loss | -0.373   |
|    gen/train/critic_... | 0.00304  |
|    gen/train/ent_coef   | 0.000305 |
|    gen/train/ent_coe... | -0.135   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.59e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.988    |
|    disc/disc_acc_expert | 0.988    |
|    disc/disc_acc_gen    | 0.988    |
|    disc/disc_entropy    | 0.108    |
|    disc/disc_loss       | 0.0497   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 313      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 195      |
|    gen/rollout/ep_re... | 7.08     |
|    gen/time/episodes    | 8.13e+03 |
|    gen/time/fps         | 4.05e+04 |
|    gen/time/time_ela... | 57.3     |
|    gen/time/total_ti... | 1.6e+06  |
|    gen/train/actor_loss | -0.365   |
|    gen/train/critic_... | 0.00292  |
|    gen/train/ent_coef   | 0.000307 |
|    gen/train/ent_coe... | 0.135    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.6e+06  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.996    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.992    |
|    disc/disc_entropy    | 0.0969   |
|    disc/disc_loss       | 0.0428   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 314      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 195      |
|    gen/rollout/ep_re... | 6.88     |
|    gen/time/episodes    | 8.15e+03 |
|    gen/time/fps         | 7.24e+04 |
|    gen/time/time_ela... | 58.1     |
|    gen/time/total_ti... | 1.61e+06 |
|    gen/train/actor_loss | -0.366   |
|    gen/train/critic_... | 0.00285  |
|    gen/train/ent_coef   | 0.000302 |
|    gen/train/ent_coe... | -0.047   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.6e+06  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.994    |
|    disc/disc_acc_expert | 0.992    |
|    disc/disc_acc_gen    | 0.996    |
|    disc/disc_entropy    | 0.0872   |
|    disc/disc_loss       | 0.0376   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 315      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 195      |
|    gen/rollout/ep_re... | 8.22     |
|    gen/time/episodes    | 8.18e+03 |
|    gen/time/fps         | 4.05e+04 |
|    gen/time/time_ela... | 59.7     |
|    gen/time/total_ti... | 1.61e+06 |
|    gen/train/actor_loss | -0.362   |
|    gen/train/critic_... | 0.00283  |
|    gen/train/ent_coef   | 0.000305 |
|    gen/train/ent_coe... | 0.0655   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.61e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.988    |
|    disc/disc_acc_gen    | 0.98     |
|    disc/disc_entropy    | 0.0765   |
|    disc/disc_loss       | 0.0664   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 316      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 197      |
|    gen/rollout/ep_re... | 9.81     |
|    gen/time/episodes    | 8.2e+03  |
|    gen/time/fps         | 4.88e+04 |
|    gen/time/time_ela... | 63.3     |
|    gen/time/total_ti... | 1.62e+06 |
|    gen/train/actor_loss | -0.367   |
|    gen/train/critic_... | 0.003    |
|    gen/train/ent_coef   | 0.000318 |
|    gen/train/ent_coe... | 0.0778   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.61e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.99     |
|    disc/disc_acc_expert | 0.992    |
|    disc/disc_acc_gen    | 0.988    |
|    disc/disc_entropy    | 0.0609   |
|    disc/disc_loss       | 0.0394   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 317      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 196      |
|    gen/rollout/ep_re... | 9.15     |
|    gen/time/episodes    | 8.23e+03 |
|    gen/time/fps         | 4.02e+04 |
|    gen/time/time_ela... | 67.3     |
|    gen/time/total_ti... | 1.62e+06 |
|    gen/train/actor_loss | -0.373   |
|    gen/train/critic_... | 0.00311  |
|    gen/train/ent_coef   | 0.000322 |
|    gen/train/ent_coe... | -0.0332  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.62e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 0.988    |
|    disc/disc_acc_gen    | 0.965    |
|    disc/disc_entropy    | 0.0794   |
|    disc/disc_loss       | 0.0643   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 318      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 193      |
|    gen/rollout/ep_re... | 9.95     |
|    gen/time/episodes    | 8.26e+03 |
|    gen/time/fps         | 4e+04    |
|    gen/time/time_ela... | 61       |
|    gen/time/total_ti... | 1.63e+06 |
|    gen/train/actor_loss | -0.369   |
|    gen/train/critic_... | 0.0031   |
|    gen/train/ent_coef   | 0.000318 |
|    gen/train/ent_coe... | -0.0708  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.62e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.986    |
|    disc/disc_acc_expert | 0.992    |
|    disc/disc_acc_gen    | 0.98     |
|    disc/disc_entropy    | 0.0801   |
|    disc/disc_loss       | 0.0354   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 319      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 193      |
|    gen/rollout/ep_re... | 11       |
|    gen/time/episodes    | 8.28e+03 |
|    gen/time/fps         | 6.46e+04 |
|    gen/time/time_ela... | 57.1     |
|    gen/time/total_ti... | 1.63e+06 |
|    gen/train/actor_loss | -0.358   |
|    gen/train/critic_... | 0.00288  |
|    gen/train/ent_coef   | 0.000309 |
|    gen/train/ent_coe... | -0.0223  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.63e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.98     |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.961    |
|    disc/disc_entropy    | 0.0821   |
|    disc/disc_loss       | 0.0529   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 320      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 194      |
|    gen/rollout/ep_re... | 12.5     |
|    gen/time/episodes    | 8.31e+03 |
|    gen/time/fps         | 3.99e+04 |
|    gen/time/time_ela... | 58.7     |
|    gen/time/total_ti... | 1.64e+06 |
|    gen/train/actor_loss | -0.351   |
|    gen/train/critic_... | 0.00272  |
|    gen/train/ent_coef   | 0.000302 |
|    gen/train/ent_coe... | -0.0156  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.63e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.979    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.957    |
|    disc/disc_entropy    | 0.0951   |
|    disc/disc_loss       | 0.0484   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 321      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 197      |
|    gen/rollout/ep_re... | 15.4     |
|    gen/time/episodes    | 8.33e+03 |
|    gen/time/fps         | 5.61e+04 |
|    gen/time/time_ela... | 51.5     |
|    gen/time/total_ti... | 1.64e+06 |
|    gen/train/actor_loss | -0.345   |
|    gen/train/critic_... | 0.00271  |
|    gen/train/ent_coef   | 0.000299 |
|    gen/train/ent_coe... | -0.00585 |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.64e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.992    |
|    disc/disc_acc_gen    | 0.977    |
|    disc/disc_entropy    | 0.0904   |
|    disc/disc_loss       | 0.0477   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 322      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 16.5     |
|    gen/time/episodes    | 8.36e+03 |
|    gen/time/fps         | 1.21e+05 |
|    gen/time/time_ela... | 51.9     |
|    gen/time/total_ti... | 1.65e+06 |
|    gen/train/actor_loss | -0.343   |
|    gen/train/critic_... | 0.00276  |
|    gen/train/ent_coef   | 0.000301 |
|    gen/train/ent_coe... | 0.0661   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.64e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.988    |
|    disc/disc_acc_expert | 0.992    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0994   |
|    disc/disc_loss       | 0.0474   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 323      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 16.2     |
|    gen/time/episodes    | 8.39e+03 |
|    gen/time/fps         | 4.82e+04 |
|    gen/time/time_ela... | 53.3     |
|    gen/time/total_ti... | 1.65e+06 |
|    gen/train/actor_loss | -0.353   |
|    gen/train/critic_... | 0.00297  |
|    gen/train/ent_coef   | 0.000312 |
|    gen/train/ent_coe... | 0.072    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.65e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.986    |
|    disc/disc_acc_expert | 0.988    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0921   |
|    disc/disc_loss       | 0.0556   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 324      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 14.3     |
|    gen/time/episodes    | 8.41e+03 |
|    gen/time/fps         | 6.86e+04 |
|    gen/time/time_ela... | 56.3     |
|    gen/time/total_ti... | 1.66e+06 |
|    gen/train/actor_loss | -0.367   |
|    gen/train/critic_... | 0.00306  |
|    gen/train/ent_coef   | 0.000321 |
|    gen/train/ent_coe... | 0.032    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.65e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.99     |
|    disc/disc_acc_expert | 0.98     |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0959   |
|    disc/disc_loss       | 0.0444   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 325      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 12.1     |
|    gen/time/episodes    | 8.44e+03 |
|    gen/time/fps         | 4.46e+04 |
|    gen/time/time_ela... | 58.7     |
|    gen/time/total_ti... | 1.66e+06 |
|    gen/train/actor_loss | -0.373   |
|    gen/train/critic_... | 0.00344  |
|    gen/train/ent_coef   | 0.000325 |
|    gen/train/ent_coe... | 0.0538   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.66e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.986    |
|    disc/disc_acc_expert | 0.98     |
|    disc/disc_acc_gen    | 0.992    |
|    disc/disc_entropy    | 0.0943   |
|    disc/disc_loss       | 0.0582   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 326      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 197      |
|    gen/rollout/ep_re... | 9.65     |
|    gen/time/episodes    | 8.46e+03 |
|    gen/time/fps         | 9.74e+04 |
|    gen/time/time_ela... | 55       |
|    gen/time/total_ti... | 1.67e+06 |
|    gen/train/actor_loss | -0.462   |
|    gen/train/critic_... | 0.00643  |
|    gen/train/ent_coef   | 0.000446 |
|    gen/train/ent_coe... | 1.71     |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.66e+06 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.994    |
|    disc/disc_acc_expert | 0.992    |
|    disc/disc_acc_gen    | 0.996    |
|    disc/disc_entropy    | 0.0784   |
|    disc/disc_loss       | 0.0317   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 327      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 197      |
|    gen/rollout/ep_re... | 7.32     |
|    gen/time/episodes    | 8.49e+03 |
|    gen/time/fps         | 4.86e+04 |
|    gen/time/time_ela... | 52       |
|    gen/time/total_ti... | 1.67e+06 |
|    gen/train/actor_loss | -0.652   |
|    gen/train/critic_... | 0.00405  |
